current_limit,recommended_limit,action,pd,ep
20000.0,16000.0,decrease,0.5691057,-5143.414573669434
110000.0,88000.0,decrease,0.1407767,-5673.009433746338
100000.0,80000.0,decrease,0.7,-31999.99942779541
260000.0,208000.0,decrease,0.1407767,-13408.93138885498
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
360000.0,288000.0,decrease,0.38709676,0.0
30000.0,24000.0,decrease,0.78571427,-10834.285469055176
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
270000.0,216000.0,decrease,0.31937298,0.0
250000.0,200000.0,decrease,0.068686865,-105.55150495052338
250000.0,200000.0,decrease,0.11968085,-271.5284062492847
120000.0,96000.0,decrease,0.15151516,0.0
250000.0,200000.0,decrease,0.03809524,-126.40575289934861
260000.0,208000.0,decrease,0.11968085,-65.64138346076011
240000.0,192000.0,decrease,0.3768116,-39568.69560241699
60000.0,48000.0,decrease,0.11968085,-944.1583048057555
250000.0,200000.0,decrease,0.33639145,-59.27816741943359
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
150000.0,120000.0,decrease,0.18817204,0.0
170000.0,136000.0,decrease,0.12701252,-7644.221715927124
710000.0,568000.0,decrease,0.045454547,-207.89093232452865
20000.0,16000.0,decrease,0.5,-1853.6
360000.0,288000.0,decrease,0.045454547,-606.6327950692178
150000.0,120000.0,decrease,0.5,0.0
150000.0,120000.0,decrease,0.07954545,-86.34272474169731
50000.0,40000.0,decrease,0.14619882,-511.6869887042045
140000.0,112000.0,decrease,0.5691057,-36003.902015686035
250000.0,200000.0,decrease,0.2434457,1.008539333343506
20000.0,16000.0,decrease,0.5,-3198.44
360000.0,288000.0,decrease,0.068686865,-49.48787400513887
160000.0,128000.0,decrease,0.2434457,-344.6683171701431
180000.0,144000.0,decrease,0.068686865,-577.4999441877007
50000.0,40000.0,decrease,0.15151516,-2025.801895583868
50000.0,40000.0,decrease,0.2585034,-2679.613947517872
220000.0,176000.0,decrease,0.78571427,-8587.976948471069
150000.0,120000.0,decrease,0.33639145,-13894.911544036866
160000.0,128000.0,decrease,0.2434457,-210.78472066879272
160000.0,128000.0,decrease,0.12701252,-59.29892581105232
200000.0,160000.0,decrease,0.056886226,-1041.5089110136032
190000.0,152000.0,decrease,0.33639145,-997.1824237060546
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
50000.0,40000.0,decrease,0.29268292,-60.68780232667923
140000.0,112000.0,decrease,0.12701252,-4968.406870276927
60000.0,48000.0,decrease,0.33639145,-8728.07373046875
10000.0,8000.0,decrease,0.33639145,-1454.678955078125
400000.0,320000.0,decrease,0.045454547,9.600001072883604
500000.0,400000.0,decrease,0.045454547,-2767.2875819957253
320000.0,256000.0,decrease,0.03809524,-127.14289598166943
240000.0,192000.0,decrease,0.18817204,-196.49032176733016
110000.0,88000.0,decrease,0.2434457,-11093.932666778564
240000.0,192000.0,decrease,0.3768116,0.0
50000.0,40000.0,decrease,0.78571427,-11922.67973013401
100000.0,80000.0,decrease,0.5,-60.48
50000.0,40000.0,decrease,0.068686865,-531.2575244143604
50000.0,40000.0,decrease,0.15789473,-1901.0809568738935
50000.0,40000.0,decrease,0.33639145,-189.10826416015624
150000.0,120000.0,decrease,0.33639145,-11482.87200164795
200000.0,160000.0,decrease,0.1,-166.28000371664763
80000.0,64000.0,decrease,0.07954545,-1309.6699616086482
360000.0,288000.0,decrease,0.045454547,-86.80728242874144
120000.0,96000.0,decrease,0.056886226,-549.4136152291297
230000.0,184000.0,decrease,0.11968085,-3676.642792956829
60000.0,48000.0,decrease,0.15789473,-3587.3682403564453
90000.0,72000.0,decrease,0.5,-2673.72
50000.0,40000.0,decrease,0.5846154,-13230.76982498169
240000.0,192000.0,decrease,0.14619882,-71.17297844469547
230000.0,184000.0,decrease,0.083333336,-208.38001035034654
80000.0,64000.0,decrease,0.06666667,-479.9600500637292
400000.0,320000.0,decrease,0.045454547,-23.99272995412349
120000.0,96000.0,decrease,0.15151516,-6807.272987365723
250000.0,200000.0,decrease,0.15789473,0.0
30000.0,24000.0,decrease,0.3768116,-4946.086950302124
150000.0,120000.0,decrease,0.12701252,-6744.901514053345
310000.0,248000.0,decrease,0.27272728,-29875.64646888375
150000.0,120000.0,decrease,0.15151516,-8509.091234207153
80000.0,64000.0,decrease,0.12701252,-620.5309392929078
200000.0,160000.0,decrease,0.3768116,0.0
50000.0,40000.0,decrease,0.1407767,-2267.0119289445875
190000.0,152000.0,decrease,0.29268292,-23652.68193244934
50000.0,40000.0,decrease,0.5,-8616.439999999999
100000.0,80000.0,decrease,0.5,-6825.5599999999995
150000.0,120000.0,decrease,0.12701252,-6744.901514053345
80000.0,64000.0,decrease,0.27272728,-2766.436457562447
200000.0,160000.0,decrease,0.15151516,-52.18909290313721
120000.0,96000.0,decrease,0.12701252,-5395.921211242676
60000.0,48000.0,decrease,0.78571427,-21668.57093811035
450000.0,360000.0,decrease,0.068686865,-3062.9451585280895
120000.0,96000.0,decrease,0.18817204,-82.68387062549591
130000.0,104000.0,decrease,0.06666667,0.0
240000.0,192000.0,decrease,0.33639145,-975.9077439880369
90000.0,72000.0,decrease,0.11968085,-579.2709617006778
210000.0,168000.0,decrease,0.78571427,-3373.977066488266
90000.0,72000.0,decrease,0.11968085,-41.6022343480587
420000.0,336000.0,decrease,0.03809524,-5.125715851485722
290000.0,232000.0,decrease,0.38709676,-39013.030985832214
390000.0,312000.0,decrease,0.11968085,-2230.9781014895434
230000.0,184000.0,decrease,0.18817204,-45.42967723131179
90000.0,72000.0,decrease,0.07954545,-381.8045342624187
280000.0,224000.0,decrease,0.33639145,0.0
280000.0,224000.0,decrease,0.045454547,-157.6000176131725
30000.0,24000.0,decrease,0.056886226,0.0
20000.0,16000.0,decrease,0.2585034,-2161.632709503174
180000.0,144000.0,decrease,0.045454547,-265.33821147203435
70000.0,56000.0,decrease,0.12701252,-401.26543257355695
230000.0,184000.0,decrease,0.12701252,-112.80847782254217
50000.0,40000.0,decrease,0.1407767,-1096.115675022602
250000.0,200000.0,decrease,0.11968085,-556.164365786314
140000.0,112000.0,decrease,0.06666667,-2185.180227932036
140000.0,112000.0,decrease,0.15151516,-3092.7710272598265
130000.0,104000.0,decrease,0.11968085,-56.36765998840332
120000.0,96000.0,decrease,0.11968085,-3828.6489642858505
60000.0,48000.0,decrease,0.5691057,-14206.432515885828
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
240000.0,192000.0,decrease,0.12701252,-248.43720576763153
50000.0,40000.0,decrease,0.33639145,-7273.394775390625
270000.0,216000.0,decrease,0.068686865,-256.4757327887416
170000.0,136000.0,decrease,0.1407767,-189.46562188386915
50000.0,40000.0,decrease,0.2585034,-5404.081773757935
230000.0,184000.0,decrease,0.03809524,-352.674393447041
390000.0,312000.0,decrease,0.06666667,-100.88001052260398
200000.0,160000.0,decrease,0.15151516,-10774.9913207829
500000.0,400000.0,decrease,0.068686865,-3706.287520594895
30000.0,24000.0,decrease,0.78571427,-6405.7712835788725
450000.0,360000.0,decrease,0.068686865,-649.663573577106
50000.0,40000.0,decrease,0.12701252,-619.0695439648629
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
220000.0,176000.0,decrease,0.1407767,-7432.544882435798
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
50000.0,40000.0,decrease,0.5691057,-11103.989137730598
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
30000.0,24000.0,decrease,0.78571427,-10834.285469055176
200000.0,160000.0,decrease,0.2585034,-89.16734926700592
50000.0,40000.0,decrease,0.5,-11200.0
80000.0,64000.0,decrease,0.07954545,-1325.0308702492714
20000.0,16000.0,decrease,0.8,-4662.100072491169
70000.0,56000.0,decrease,0.1407767,-3610.096912384033
130000.0,104000.0,decrease,0.15151516,-1114.8327698683738
200000.0,160000.0,decrease,0.12701252,-8993.202018737793
320000.0,256000.0,decrease,0.056886226,-159.92885136961937
170000.0,136000.0,decrease,0.068686865,-1310.5907824292779
280000.0,224000.0,decrease,0.056886226,-120.5013091480732
10000.0,8000.0,decrease,0.2434457,-1008.5393333435059
200000.0,160000.0,decrease,0.43209878,-38281.48250579834
70000.0,56000.0,decrease,0.12701252,-3147.6207065582275
230000.0,184000.0,decrease,0.068686865,-3903.0299258232117
150000.0,120000.0,decrease,0.18817204,-74.32258033752441
320000.0,256000.0,decrease,0.045454547,-693.2509865677357
50000.0,40000.0,decrease,0.3768116,-7399.758251564503
200000.0,160000.0,decrease,0.5,-746.76
200000.0,160000.0,decrease,0.33639145,-59.27816741943359
160000.0,128000.0,decrease,0.07954545,-62.3309072637558
380000.0,304000.0,decrease,0.15151516,-130.26000497698783
50000.0,40000.0,decrease,0.3768116,-2387.1052143895627
500000.0,400000.0,decrease,0.068686865,-188.0242242527008
150000.0,120000.0,decrease,0.07954545,-1076.0399684572221
90000.0,72000.0,decrease,0.1407767,-3628.8565231251714
60000.0,48000.0,decrease,0.5,-6909.5599999999995
140000.0,112000.0,decrease,0.06666667,-269.9400281569362
220000.0,176000.0,decrease,0.068686865,-289.6302750390768
450000.0,360000.0,decrease,0.07954545,-7268.371605118513
200000.0,160000.0,decrease,0.12701252,-8993.202018737793
140000.0,112000.0,decrease,0.1407767,-1998.1886410045622
290000.0,232000.0,decrease,0.12701252,-371.8126959621906
260000.0,208000.0,decrease,0.03809524,-249.37436189159735
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
280000.0,224000.0,decrease,0.045454547,-92.65455580949782
310000.0,248000.0,decrease,0.045454547,-505.95642018139347
80000.0,64000.0,decrease,0.11968085,-343.33500252127646
150000.0,120000.0,decrease,0.11968085,-3835.5394962513446
80000.0,64000.0,decrease,0.1,-1972.0800440794228
480000.0,384000.0,decrease,0.1,-48.920001093447205
350000.0,280000.0,decrease,0.15789473,-1762.9672796201705
230000.0,184000.0,decrease,0.2434457,0.0
180000.0,144000.0,decrease,0.1,-4364.560097555517
50000.0,40000.0,decrease,0.29268292,-6224.389982223511
310000.0,248000.0,decrease,0.5691057,-79722.92589187622
10000.0,8000.0,decrease,0.5,-1920.5199999999998
280000.0,224000.0,decrease,0.056886226,-139.83352339863777
50000.0,40000.0,decrease,0.2434457,-5042.696666717529
50000.0,40000.0,decrease,0.8,-4934.880076732635
10000.0,8000.0,decrease,0.43209878,-1914.074125289917
290000.0,232000.0,decrease,0.2434457,-29247.64066696167
240000.0,192000.0,decrease,0.1407767,0.0
100000.0,80000.0,decrease,0.3768116,-9893.410422341822
160000.0,128000.0,decrease,0.056886226,-304.8215360999107
230000.0,184000.0,decrease,0.1407767,-10982.043739504814
230000.0,184000.0,decrease,0.33639145,0.0
300000.0,240000.0,decrease,0.15151516,0.0
500000.0,400000.0,decrease,0.045454547,-1538.240171911716
200000.0,160000.0,decrease,0.2585034,-151.85469784259797
210000.0,168000.0,decrease,0.056886226,-1775.1579627811907
50000.0,40000.0,decrease,0.15151516,-26.449091919660567
130000.0,104000.0,decrease,0.2585034,-14050.61261177063
90000.0,72000.0,decrease,0.15789473,-188.48630629539488
80000.0,64000.0,decrease,0.11968085,-289.4541510617733
30000.0,24000.0,decrease,0.5691057,-3449.9453252887724
480000.0,384000.0,decrease,0.056886226,0.0
80000.0,64000.0,decrease,0.056886226,-764.1594688487053
90000.0,72000.0,decrease,0.068686865,-767.433259164989
70000.0,56000.0,decrease,0.5691057,-10590.612070596218
50000.0,40000.0,decrease,0.2434457,-688.0759601736069
110000.0,88000.0,decrease,0.11968085,-3785.3370490741727
120000.0,96000.0,decrease,0.056886226,-1356.646614074707
180000.0,144000.0,decrease,0.18817204,-213.11999911785125
50000.0,40000.0,decrease,0.5,-11200.0
150000.0,120000.0,decrease,0.18817204,-238.29677320718764
340000.0,272000.0,decrease,0.3768116,0.0
300000.0,240000.0,decrease,0.1407767,-15471.843910217285
150000.0,120000.0,decrease,0.33639145,-21820.184326171875
30000.0,24000.0,decrease,0.33639145,-4364.036865234375
50000.0,40000.0,decrease,0.068686865,-848.4847664833069
100000.0,80000.0,decrease,0.3768116,-454.6278255152702
270000.0,216000.0,decrease,0.15151516,-11.700000447034835
320000.0,256000.0,decrease,0.056886226,-46.26730223417282
160000.0,128000.0,decrease,0.12701252,-69.47248559474944
300000.0,240000.0,decrease,0.056886226,-149.0191515147686
30000.0,24000.0,decrease,0.3768116,-468.4356515848637
290000.0,232000.0,decrease,0.11968085,0.20723404407501217
180000.0,144000.0,decrease,0.15151516,-7.516363923549652
150000.0,120000.0,decrease,0.12701252,-6744.901514053345
60000.0,48000.0,decrease,0.15151516,-3403.6364936828613
260000.0,208000.0,decrease,0.12701252,-363.94364419579506
150000.0,120000.0,decrease,0.15151516,-8509.091234207153
230000.0,184000.0,decrease,0.06666667,-3680.0003838539124
250000.0,200000.0,decrease,0.3768116,0.0
70000.0,56000.0,decrease,0.2585034,-260.6118435394764
360000.0,288000.0,decrease,0.2585034,-267.7722518897057
200000.0,160000.0,decrease,0.1,-235.1600052562356
30000.0,24000.0,decrease,0.14619882,-1625.263066291809
20000.0,16000.0,decrease,0.33639145,-267.84276260375975
80000.0,64000.0,decrease,0.1,-2343.68005238533
260000.0,208000.0,decrease,0.045454547,0.24727275490760792
210000.0,168000.0,decrease,0.06666667,-1294.8001350581646
50000.0,40000.0,decrease,0.18817204,-3271.494180006981
140000.0,112000.0,decrease,0.1,-2661.040059478879
90000.0,72000.0,decrease,0.78571427,-21972.83378836632
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
360000.0,288000.0,decrease,0.27272728,-23.700000804662704
580000.0,464000.0,decrease,0.068686865,-434.8060185843706
180000.0,144000.0,decrease,0.15789473,-2203.092520608902
60000.0,48000.0,decrease,0.14619882,-3250.526132583618
60000.0,48000.0,decrease,0.11968085,-2063.584802387953
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
100000.0,80000.0,decrease,0.056886226,-2.8263471126556396
380000.0,304000.0,decrease,0.068686865,-2993.0724380081892
310000.0,248000.0,decrease,0.14619882,-22.008770689368248
50000.0,40000.0,decrease,0.4827586,-7747.462599180936
20000.0,16000.0,decrease,0.14619882,-1083.508710861206
30000.0,24000.0,decrease,0.18817204,-2229.6774101257324
50000.0,40000.0,decrease,0.5691057,-10548.5003637743
30000.0,24000.0,decrease,0.5,-2809.2400000000002
490000.0,392000.0,decrease,0.15151516,-27796.364698410034
500000.0,400000.0,decrease,0.03809524,-624.4859050497407
80000.0,64000.0,decrease,0.1407767,-848.6951044917107
200000.0,160000.0,decrease,0.12701252,-8993.202018737793
360000.0,288000.0,decrease,0.056886226,-2898.6874670040606
30000.0,24000.0,decrease,0.2585034,-3242.4490642547607
170000.0,136000.0,decrease,0.06666667,-922.2600961992143
10000.0,8000.0,decrease,0.15151516,-475.3036545240879
230000.0,184000.0,decrease,0.43209878,0.0
200000.0,160000.0,decrease,0.33639145,-75.6433056640625
160000.0,128000.0,decrease,0.068686865,-1295.8271474924684
270000.0,216000.0,decrease,0.4827586,-58245.51604270935
80000.0,64000.0,decrease,0.12701252,-3248.6818142437933
360000.0,288000.0,decrease,0.18817204,-106.4670963335037
140000.0,112000.0,decrease,0.1,-4472.800099974871
80000.0,64000.0,decrease,0.15151516,-4538.181991577148
200000.0,160000.0,decrease,0.11968085,-87.97085170984266
80000.0,64000.0,decrease,0.2434457,-49.16629250049591
390000.0,312000.0,decrease,0.045454547,-209.48365977525702
80000.0,64000.0,decrease,0.12701252,-57.27545535683632
80000.0,64000.0,decrease,0.14619882,-2764.3693178790804
20000.0,16000.0,decrease,0.38709676,-3396.128921508789
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
60000.0,48000.0,decrease,0.056886226,-75.78849782586097
100000.0,80000.0,decrease,0.12701252,-3328.552689672708
100000.0,80000.0,decrease,0.11968085,-4144.680881500244
40000.0,32000.0,decrease,0.15789473,-2391.578826904297
120000.0,96000.0,decrease,0.29268292,-49.17268085956573
20000.0,16000.0,decrease,0.18817204,-1178.4774144768714
310000.0,248000.0,decrease,0.045454547,-637.9418894773721
50000.0,40000.0,decrease,0.33639145,-3491.7749967956543
500000.0,400000.0,decrease,0.2434457,-1197.8925931787492
290000.0,232000.0,decrease,0.1407767,-9798.576612405777
30000.0,24000.0,decrease,0.15151516,-1354.4345972049236
100000.0,80000.0,decrease,0.12701252,-47.776385724544525
360000.0,288000.0,decrease,0.056886226,-117.12382434844972
20000.0,16000.0,decrease,0.38709676,-488.1935324668884
150000.0,120000.0,decrease,0.33639145,-19780.724431152343
360000.0,288000.0,decrease,0.15151516,-260.945464515686
490000.0,392000.0,decrease,0.068686865,-553.3817647004128
40000.0,32000.0,decrease,0.1,-470.80001052320006
100000.0,80000.0,decrease,0.15789473,-111.35788912773133
20000.0,16000.0,decrease,0.1407767,-926.1832560753822
500000.0,400000.0,decrease,0.056886226,-532.2576882553101
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
260000.0,208000.0,decrease,0.2434457,-40.84584300041199
140000.0,112000.0,decrease,0.2585034,-331.94572295308114
260000.0,208000.0,decrease,0.15151516,-22.40727358341217
200000.0,160000.0,decrease,0.068686865,-73.18181110918522
50000.0,40000.0,decrease,0.11968085,-2072.340440750122
200000.0,160000.0,decrease,0.1407767,0.0
20000.0,16000.0,decrease,0.15789473,-499.98944849967955
10000.0,8000.0,decrease,0.1407767,-261.0873659849167
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
170000.0,136000.0,decrease,0.1,-2951.360065968036
50000.0,40000.0,decrease,0.1407767,-284.2951318502426
420000.0,336000.0,decrease,0.07954545,-366.19408017456533
70000.0,56000.0,decrease,0.1407767,-543.5774493789672
300000.0,240000.0,decrease,0.12701252,-17.76157398700714
500000.0,400000.0,decrease,0.43209878,-95703.70626449585
20000.0,16000.0,decrease,0.3768116,-3286.0565176069736
280000.0,224000.0,decrease,0.045454547,-1170.9164944964646
150000.0,120000.0,decrease,0.27272728,-56.01818372011185
180000.0,144000.0,decrease,0.15151516,-77.92909388661384
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
150000.0,120000.0,decrease,0.14619882,0.0
30000.0,24000.0,decrease,0.43209878,-5742.222375869751
250000.0,200000.0,decrease,0.12701252,11.63495511174202
300000.0,240000.0,decrease,0.2434457,-4749.211720714569
80000.0,64000.0,decrease,0.15789473,-4783.157653808594
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
120000.0,96000.0,decrease,0.2585034,-44.043266456127164
330000.0,264000.0,decrease,0.8,-121440.00188827515
140000.0,112000.0,decrease,0.11968085,-5546.619189667702
150000.0,120000.0,decrease,0.5846154,-1067.3923556303978
330000.0,264000.0,decrease,0.12701252,-177.95298494577406
380000.0,304000.0,decrease,0.33639145,-55277.80029296875
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
120000.0,96000.0,decrease,0.11968085,-4973.617057800293
150000.0,120000.0,decrease,0.06666667,-2400.000250339508
130000.0,104000.0,decrease,0.14619882,-7042.806620597839
160000.0,128000.0,decrease,0.068686865,-1667.1028691864012
30000.0,24000.0,decrease,0.38709676,-227.54063774108886
370000.0,296000.0,decrease,0.33639145,0.0
180000.0,144000.0,decrease,0.18817204,-47.65935464143753
50000.0,40000.0,decrease,0.5691057,-12858.536434173584
